label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.1383407711982727,0.732672929763794,-1.3907794027545606e-07,0.21782717108726501,0.7508120536804199,-0.015191501937806606,0.3145667016506195,0.727190375328064,-0.02179248072206974,0.3813943564891815,0.7194084525108337,-0.030819082632660866,0.4330733120441437,0.7418001890182495,-0.0396328940987587,0.32473063468933105,0.6050738096237183,-0.015927469357848167,0.3863009512424469,0.5245053768157959,-0.04027662053704262,0.4173958897590637,0.4781098961830139,-0.05393366888165474,0.4429561495780945,0.43047666549682617,-0.0646330788731575,0.29086145758628845,0.5674721002578735,-0.026688488200306892,0.33829760551452637,0.5458679795265198,-0.06443029642105103,0.28610512614250183,0.6137714982032776,-0.06987407803535461,0.25728288292884827,0.6353248953819275,-0.06601274758577347,0.24567091464996338,0.5395447015762329,-0.04060188680887222,0.2813332974910736,0.5316129922866821,-0.08543320745229721,0.23437362909317017,0.5989786982536316,-0.07328083366155624,0.21389441192150116,0.6111390590667725,-0.05455579608678818,0.19407665729522705,0.5109265446662903,-0.05516793951392174,0.2313000112771988,0.4763603210449219,-0.08395575731992722,0.21305054426193237,0.5307782292366028,-0.07120206952095032,0.19946153461933136,0.5508741736412048,-0.05638008937239647
A,0.14473602175712585,0.72935551404953,-1.3329635351055913e-07,0.22486087679862976,0.7484747767448425,-0.011886604130268097,0.32040923833847046,0.7287702560424805,-0.016240768134593964,0.3849332332611084,0.7205424308776855,-0.023261522874236107,0.43356096744537354,0.741905152797699,-0.030415154993534088,0.32841727137565613,0.6061130166053772,-0.011065706610679626,0.3868136703968048,0.527506947517395,-0.030889231711626053,0.4163694977760315,0.48302632570266724,-0.042809173464775085,0.4412066638469696,0.4353014826774597,-0.05300277844071388,0.2944433391094208,0.5695676207542419,-0.022030353546142578,0.33949530124664307,0.5478244423866272,-0.05287618562579155,0.29190555214881897,0.6138033270835876,-0.057937804609537125,0.2676256000995636,0.6311804056167603,-0.055876072496175766,0.2495727688074112,0.5433894991874695,-0.035567063838243484,0.28466325998306274,0.5345690250396729,-0.07435110211372375,0.24156054854393005,0.599534273147583,-0.06315138936042786,0.22406448423862457,0.607997715473175,-0.04711092263460159,0.1985907405614853,0.5170326828956604,-0.04953238368034363,0.23739959299564362,0.48196977376937866,-0.07437121868133545,0.2199135422706604,0.5354235768318176,-0.06115937605500221,0.20582221448421478,0.5531936287879944,-0.04722176492214203
A,0.13931329548358917,0.7318822145462036,-1.2733877952086914e-07,0.2237587571144104,0.752869725227356,-0.013312902301549911,0.3190931975841522,0.7316799163818359,-0.01825678162276745,0.38468730449676514,0.7256824970245361,-0.026189547032117844,0.4356110990047455,0.7481257915496826,-0.03364790603518486,0.33321648836135864,0.6107860803604126,-0.006760200951248407,0.3902605473995209,0.5270484685897827,-0.028849394991993904,0.42081528902053833,0.4806690812110901,-0.04380869120359421,0.4469798803329468,0.4326871633529663,-0.05581897869706154,0.2998311221599579,0.5746639966964722,-0.01746479421854019,0.3416336476802826,0.5505965352058411,-0.050239238888025284,0.29322350025177,0.6162828207015991,-0.05762636289000511,0.26984137296676636,0.6382240056991577,-0.05704406648874283,0.2549882233142853,0.5476192831993103,-0.031481288373470306,0.2889440655708313,0.5334377288818359,-0.07204102724790573,0.24385258555412292,0.5971550941467285,-0.061968348920345306,0.22661453485488892,0.6095866560935974,-0.04625030606985092,0.2037823349237442,0.5210906267166138,-0.04624880105257034,0.2407553791999817,0.4848814010620117,-0.072360098361969,0.221819669008255,0.5349494218826294,-0.06029130518436432,0.2086721956729889,0.552099883556366,-0.046793095767498016
L,0.743858277797699,0.695965051651001,-3.976454365783866e-07,0.6790049076080322,0.6685914993286133,-0.026447610929608345,0.6164326667785645,0.5957600474357605,-0.04840680584311485,0.5611333847045898,0.5483166575431824,-0.07169216126203537,0.5138269662857056,0.5210238695144653,-0.09575719386339188,0.6715618968009949,0.483734667301178,-0.045131128281354904,0.6651699542999268,0.3722038269042969,-0.07594864815473557,0.6611997485160828,0.3102572560310364,-0.09072533994913101,0.6591843366622925,0.2527393698692322,-0.10133088380098343,0.7220883965492249,0.48117682337760925,-0.048683494329452515,0.7019474506378174,0.47652795910835266,-0.08850899338722229,0.6979569792747498,0.5613204836845398,-0.09139621257781982,0.7017463445663452,0.5902488231658936,-0.08809491246938705,0.771121084690094,0.49645236134529114,-0.05516508221626282,0.747327983379364,0.49515679478645325,-0.09225919097661972,0.7412014007568359,0.574220597743988,-0.07842512428760529,0.7448152303695679,0.5963634252548218,-0.06377185881137848,0.8164477944374084,0.5178790092468262,-0.06409599632024765,0.8005943894386292,0.4961095452308655,-0.08342714607715607,0.7828090190887451,0.5569257140159607,-0.06830915063619614,0.7798379063606262,0.5812596678733826,-0.05421794205904007
L,0.7877412438392639,0.6525103449821472,-1.2666220072787837e-07,0.7307983636856079,0.639804482460022,-0.045411571860313416,0.6687317490577698,0.6015945672988892,-0.08213595300912857,0.6119995713233948,0.5844333171844482,-0.1165539026260376,0.559664249420166,0.5837812423706055,-0.15168005228042603,0.7019466161727905,0.46378880739212036,-0.08078864216804504,0.7100299596786499,0.36520278453826904,-0.11588506400585175,0.7157772779464722,0.29988282918930054,-0.13099710643291473,0.7180440425872803,0.24044251441955566,-0.14236466586589813,0.755497395992279,0.4451754689216614,-0.07716292142868042,0.7788940072059631,0.45980021357536316,-0.11284938454627991,0.7759349346160889,0.5414899587631226,-0.10946987569332123,0.763069212436676,0.5529529452323914,-0.10562113672494888,0.8056377172470093,0.45076948404312134,-0.07697784900665283,0.8266655802726746,0.46734097599983215,-0.11733584851026535,0.8151193261146545,0.5441747307777405,-0.10364800691604614,0.792550802230835,0.5554531216621399,-0.09077581763267517,0.8483922481536865,0.4650726318359375,-0.08056552708148956,0.8700082302093506,0.45531731843948364,-0.11065872013568878,0.8535397052764893,0.5167064666748047,-0.10082954913377762,0.8274288773536682,0.5424018502235413,-0.09050010144710541
L,0.7602593302726746,0.7485125064849854,-3.722985013610014e-07,0.6968510150909424,0.6960111260414124,-0.028867192566394806,0.6425483822822571,0.5997030735015869,-0.052573367953300476,0.5928632616996765,0.5319481492042542,-0.07818179577589035,0.5491684675216675,0.48908287286758423,-0.10361650586128235,0.7158483862876892,0.4954736828804016,-0.04056904464960098,0.7295220494270325,0.376640260219574,-0.07558982819318771,0.7399188876152039,0.31346243619918823,-0.09096044301986694,0.7488749623298645,0.25525251030921936,-0.10146728903055191,0.7666124701499939,0.5122523307800293,-0.04579797387123108,0.7552208304405212,0.48025667667388916,-0.09339931607246399,0.7406022548675537,0.5800731182098389,-0.0937519446015358,0.7445297241210938,0.607819676399231,-0.08507487177848816,0.8164536952972412,0.5429675579071045,-0.05564383789896965,0.8030338287353516,0.5166513323783875,-0.10068473219871521,0.7838278412818909,0.6015907526016235,-0.08135660737752914,0.787260890007019,0.6137819886207581,-0.05988692119717598,0.8624045252799988,0.5783690810203552,-0.06822358071804047,0.8566415309906006,0.539239764213562,-0.08933493494987488,0.8303261399269104,0.5990827679634094,-0.06946257501840591,0.8263891339302063,0.6163079142570496,-0.05110586807131767
L,0.201544389128685,0.6908876299858093,-9.285346891374502e-08,0.2831123173236847,0.6478956937789917,-0.021914584562182426,0.3561064302921295,0.586696445941925,-0.037369441241025925,0.4137890040874481,0.552391767501831,-0.0527736097574234,0.4604990482330322,0.5257810950279236,-0.06754890084266663,0.30724969506263733,0.4797029495239258,-0.04187830537557602,0.296026349067688,0.35868531465530396,-0.07331889867782593,0.2857151925563812,0.29530268907546997,-0.09522148966789246,0.2773684561252594,0.2320009469985962,-0.11149553954601288,0.2657053470611572,0.48937690258026123,-0.04939289018511772,0.2594683766365051,0.4390343725681305,-0.08262129127979279,0.2606186270713806,0.5192747116088867,-0.09204897284507751,0.26519766449928284,0.5646612048149109,-0.09824079275131226,0.2201043665409088,0.5144021511077881,-0.05918707326054573,0.21436956524848938,0.47609743475914,-0.09308531880378723,0.22016695141792297,0.5481407642364502,-0.08478390425443649,0.22592884302139282,0.583391010761261,-0.07598511874675751,0.17685115337371826,0.5414201021194458,-0.0709892064332962,0.1654866635799408,0.5009947419166565,-0.0954943373799324,0.17538389563560486,0.5403916835784912,-0.08784837275743484,0.18346790969371796,0.5594642162322998,-0.07980488985776901
C,0.7531452775001526,0.5166481137275696,-3.880585950355453e-07,0.6912286877632141,0.4953787922859192,-0.005779632367193699,0.6370787024497986,0.45129990577697754,-0.022539209574460983,0.5908132791519165,0.43819212913513184,-0.04425280541181564,0.5471553206443787,0.43109187483787537,-0.06615854799747467,0.680980384349823,0.3154340982437134,-0.015229719690978527,0.6403983235359192,0.25001850724220276,-0.04769599065184593,0.6010518670082092,0.2284039855003357,-0.06730455905199051,0.5678268671035767,0.22557419538497925,-0.0793740525841713,0.7171371579170227,0.30579885840415955,-0.02980044111609459,0.638088047504425,0.33642008900642395,-0.05981796234846115,0.6509931683540344,0.4074959456920624,-0.05872036889195442,0.6768634915351868,0.4151114225387573,-0.054373081773519516,0.7498834729194641,0.3218161165714264,-0.048107121139764786,0.6729564666748047,0.3636200428009033,-0.07265204936265945,0.6850597858428955,0.4245084524154663,-0.05116494745016098,0.7076279520988464,0.42593345046043396,-0.03473835065960884,0.7771686315536499,0.35475000739097595,-0.06869114935398102,0.7143828868865967,0.3789811432361603,-0.08386863768100739,0.7132686376571655,0.4199365973472595,-0.06834685802459717,0.7308072447776794,0.4259707033634186,-0.05474551022052765
C,0.17780596017837524,0.5286790132522583,2.2527912335590372e-07,0.25797417759895325,0.5202821493148804,-0.012013904750347137,0.32781344652175903,0.48029130697250366,-0.02955850400030613,0.3846104145050049,0.4614114463329315,-0.049944642931222916,0.43453457951545715,0.4486547112464905,-0.06799136102199554,0.2888381779193878,0.32281193137168884,-0.02569884993135929,0.32781219482421875,0.2453441470861435,-0.05570811778306961,0.370827317237854,0.23352879285812378,-0.07207003235816956,0.40533801913261414,0.24040095508098602,-0.08075787127017975,0.2590835988521576,0.308165043592453,-0.03793138265609741,0.33532023429870605,0.36967942118644714,-0.07507254928350449,0.31101104617118835,0.4322873055934906,-0.07782614231109619,0.2873544991016388,0.4449516534805298,-0.07205914705991745,0.2333013415336609,0.321599543094635,-0.05305395647883415,0.30612900853157043,0.39854976534843445,-0.09027344733476639,0.2837218940258026,0.44675958156585693,-0.07799766212701797,0.26047658920288086,0.4450743496417999,-0.06160445138812065,0.21089637279510498,0.3495433032512665,-0.06954799592494965,0.27703356742858887,0.4049239456653595,-0.0911109670996666,0.26431557536125183,0.4447520077228546,-0.07870269566774368,0.24067075550556183,0.4453072249889374,-0.06495819240808487
I,0.7542968392372131,0.6560470461845398,-6.805249199715036e-07,0.6863019466400146,0.6491667032241821,-0.034275174140930176,0.6231234669685364,0.6036880016326904,-0.055049069225788116,0.5967188477516174,0.5589233040809631,-0.07713954150676727,0.6155949831008911,0.516857385635376,-0.09439370036125183,0.662162184715271,0.47568199038505554,-0.020569756627082825,0.6405038237571716,0.481601357460022,-0.05355938524007797,0.6613175868988037,0.5483143925666809,-0.0709240660071373,0.686317503452301,0.5893179178237915,-0.07495400309562683,0.7026784420013428,0.4586389362812042,-0.01982581429183483,0.676918089389801,0.48444080352783203,-0.05790931358933449,0.7016736268997192,0.5572817325592041,-0.07494262605905533,0.7216740846633911,0.5938924551010132,-0.07816425710916519,0.7402181029319763,0.45457959175109863,-0.025146761909127235,0.7157424688339233,0.4681764841079712,-0.06546077132225037,0.7343286871910095,0.5431864261627197,-0.0774369165301323,0.74920654296875,0.5868788361549377,-0.07259465754032135,0.778397262096405,0.4553607404232025,-0.03287087753415108,0.7643992304801941,0.3786746561527252,-0.05235443264245987,0.7581475973129272,0.3300582468509674,-0.05622322857379913,0.7502867579460144,0.27935707569122314,-0.05304180085659027
I,0.7135335803031921,0.7095234394073486,-4.464789924440993e-07,0.7764642238616943,0.628113865852356,0.024241255596280098,0.8013864159584045,0.5330815315246582,0.031708378344774246,0.8016973733901978,0.4564242959022522,0.03703282028436661,0.7742095589637756,0.4185430109500885,0.03952383995056152,0.7756096720695496,0.4879668653011322,-0.009374802000820637,0.7360810041427612,0.40639960765838623,-0.008201575838029385,0.734376847743988,0.43903815746307373,-0.007843537256121635,0.7419336438179016,0.47620725631713867,-0.008116853423416615,0.7235457301139832,0.49943798780441284,-0.022311022505164146,0.6893072128295898,0.4257199466228485,-0.01100398413836956,0.6892760992050171,0.458719402551651,-0.004263677168637514,0.6985593438148499,0.49028533697128296,-0.006840472109615803,0.6706280708312988,0.5165098309516907,-0.030739715322852135,0.6434057950973511,0.4502260684967041,-0.019827965646982193,0.646438479423523,0.47574782371520996,-0.014856676571071148,0.6583245396614075,0.5084829330444336,-0.019634094089269638,0.6188633441925049,0.5381728410720825,-0.03580780699849129,0.5941038131713867,0.4480857849121094,-0.032218191772699356,0.5767432451248169,0.40045133233070374,-0.02894829958677292,0.5645713806152344,0.3636026382446289,-0.03077050670981407
I,0.6488564610481262,0.7348505854606628,-3.0270172146629193e-07,0.7115728855133057,0.6616150140762329,0.004589321557432413,0.7404515743255615,0.5523844361305237,0.0032192147336900234,0.7387121319770813,0.46277672052383423,0.0032974611967802048,0.7053571343421936,0.4292958378791809,0.003028189530596137,0.6958775520324707,0.5171388387680054,-0.035425640642642975,0.6757921576499939,0.4225205183029175,-0.04442358762025833,0.6822407245635986,0.45968201756477356,-0.047725509852170944,0.688430666923523,0.49840736389160156,-0.050027042627334595,0.6456049680709839,0.529353141784668,-0.04180467873811722,0.6313307881355286,0.44153204560279846,-0.042094986885786057,0.6376904249191284,0.47893673181533813,-0.0355464443564415,0.6445296406745911,0.5119187235832214,-0.03659398481249809,0.5984147787094116,0.5471837520599365,-0.045604437589645386,0.5889756679534912,0.4675919711589813,-0.04507719725370407,0.5968912243843079,0.4950024485588074,-0.03830365836620331,0.6046559810638428,0.5310787558555603,-0.03922012075781822,0.557927131652832,0.5670368671417236,-0.048264555633068085,0.5413212776184082,0.4724085330963135,-0.05306854099035263,0.5277034044265747,0.4151536822319031,-0.05566539987921715,0.5147722363471985,0.36848512291908264,-0.061161626130342484
I,0.7113274335861206,0.764379620552063,-7.330312428166508e-07,0.6457827091217041,0.7162668704986572,-0.034758422523736954,0.5918331146240234,0.632269024848938,-0.05689284950494766,0.573860764503479,0.5573208332061768,-0.08201435208320618,0.6106257438659668,0.5189059376716614,-0.10145784169435501,0.6435403227806091,0.5344737768173218,-0.01568460837006569,0.6319490671157837,0.4936458170413971,-0.054733410477638245,0.637344241142273,0.5597597360610962,-0.07217053323984146,0.6426401138305664,0.6183024644851685,-0.07249817997217178,0.6903675198554993,0.5356696844100952,-0.014809034764766693,0.6727760434150696,0.5080054998397827,-0.06532593071460724,0.6798527240753174,0.594398558139801,-0.08474181592464447,0.6831421256065369,0.6548834443092346,-0.08358729630708694,0.7368084788322449,0.5404501557350159,-0.02073589526116848,0.7227160334587097,0.5148484706878662,-0.07055626809597015,0.7212838530540466,0.6000808477401733,-0.08061391115188599,0.7175061106681824,0.6595466136932373,-0.06853443384170532,0.780654788017273,0.5478389263153076,-0.028833521530032158,0.7928175926208496,0.45522525906562805,-0.0482662096619606,0.8054173588752747,0.4056694209575653,-0.049208998680114746,0.8121978640556335,0.35642749071121216,-0.04174230992794037
I,0.1666167825460434,0.7396121025085449,-2.7061298624175834e-07,0.2377288043498993,0.7190715670585632,-0.0211042333394289,0.3071430027484894,0.6560021042823792,-0.02875410206615925,0.3452543616294861,0.589192271232605,-0.03774747997522354,0.32371118664741516,0.5360618233680725,-0.0441141240298748,0.2808111310005188,0.5398019552230835,-0.011629114858806133,0.30026882886886597,0.47519925236701965,-0.04826407507061958,0.2899332344532013,0.5374264121055603,-0.0688285082578659,0.2790960669517517,0.598723828792572,-0.07346270978450775,0.2357916235923767,0.527816653251648,-0.01780860498547554,0.2595003545284271,0.463580459356308,-0.06272122263908386,0.2506629228591919,0.5436801910400391,-0.0814654603600502,0.24273774027824402,0.6059619784355164,-0.082394078373909,0.18657100200653076,0.5213084816932678,-0.029699772596359253,0.20085155963897705,0.4746495485305786,-0.07508891820907593,0.19650888442993164,0.5593127012252808,-0.08713970333337784,0.19238033890724182,0.6224902868270874,-0.08114054054021835,0.13786464929580688,0.5216418504714966,-0.04255346208810806,0.13603082299232483,0.4337594509124756,-0.0638979822397232,0.1378616839647293,0.38723224401474,-0.07068347930908203,0.14259034395217896,0.339871346950531,-0.07125835865736008
I,0.24156591296195984,0.6167247891426086,-6.646092742812471e-07,0.1633608043193817,0.5635582804679871,-0.0022466208320111036,0.11157138645648956,0.48217999935150146,-0.007726931944489479,0.10088174045085907,0.40284663438796997,-0.011945964768528938,0.12259209156036377,0.36922428011894226,-0.01330020371824503,0.16916772723197937,0.3862159550189972,-0.02680150233209133,0.16081880033016205,0.324263334274292,-0.0249495767056942,0.16666743159294128,0.3626546859741211,-0.015039612539112568,0.17021945118904114,0.4051545560359955,-0.006372248753905296,0.22398211061954498,0.3804454803466797,-0.028224032372236252,0.21326345205307007,0.32455259561538696,-0.020512836053967476,0.21289953589439392,0.35819846391677856,-0.01364401075989008,0.21203458309173584,0.3935152292251587,-0.012128820642828941,0.271146684885025,0.39052945375442505,-0.026788683608174324,0.25831666588783264,0.3410029709339142,-0.024466222152113914,0.25653836131095886,0.3738013505935669,-0.02199481800198555,0.254827618598938,0.4106462299823761,-0.021790938451886177,0.3108832836151123,0.4077373743057251,-0.024036798626184464,0.3187987804412842,0.30660974979400635,-0.024332985281944275,0.3236026167869568,0.2511367201805115,-0.021411169320344925,0.32602977752685547,0.20753887295722961,-0.019275419414043427
L,0.16459669172763824,0.6364868879318237,-1.654985481991389e-08,0.23121674358844757,0.6035558581352234,-0.023466480895876884,0.3012363612651825,0.5283516645431519,-0.036164555698633194,0.3582428991794586,0.48688367009162903,-0.04977468401193619,0.4081658124923706,0.4702652096748352,-0.06379101425409317,0.24941016733646393,0.4122179448604584,-0.031645968556404114,0.26691141724586487,0.30899426341056824,-0.05430632829666138,0.27617332339286804,0.24675458669662476,-0.06750988215208054,0.28510159254074097,0.19350257515907288,-0.07908010482788086,0.20339860022068024,0.40836238861083984,-0.03930792585015297,0.22547473013401031,0.3723609149456024,-0.0836624950170517,0.2203695923089981,0.46026575565338135,-0.09567573666572571,0.212682843208313,0.5172834396362305,-0.09600470215082169,0.15575140714645386,0.42274904251098633,-0.04922543466091156,0.1724187731742859,0.3938193619251251,-0.0929509773850441,0.17623230814933777,0.47320425510406494,-0.08816695213317871,0.17453426122665405,0.5240448713302612,-0.07561144977807999,0.10583780705928802,0.4427351653575897,-0.060994599014520645,0.10894428193569183,0.3950819969177246,-0.09110397100448608,0.12358167767524719,0.4384593367576599,-0.08771099150180817,0.13295435905456543,0.47466063499450684,-0.07984384894371033
L,0.17068561911582947,0.6417307257652283,2.0697049407658596e-08,0.23887762427330017,0.6081128120422363,-0.023903386667370796,0.3098949193954468,0.5336171984672546,-0.03570055589079857,0.3670145869255066,0.4913845658302307,-0.04820194095373154,0.41546630859375,0.47016996145248413,-0.060698170214891434,0.2608880400657654,0.42181122303009033,-0.029124513268470764,0.2800706923007965,0.3183775544166565,-0.05237165465950966,0.2903003990650177,0.25753068923950195,-0.06602392345666885,0.2996327877044678,0.20561876893043518,-0.07752175629138947,0.217424675822258,0.41999444365501404,-0.03672695532441139,0.24173292517662048,0.3744029402732849,-0.08193093538284302,0.2361253947019577,0.46093010902404785,-0.09487134963274002,0.22721055150032043,0.5193358063697815,-0.09554934501647949,0.17134122550487518,0.43339085578918457,-0.046978190541267395,0.189700648188591,0.3955393135547638,-0.09155580401420593,0.19196859002113342,0.47623053193092346,-0.08706027269363403,0.18757972121238708,0.528984785079956,-0.0742902159690857,0.1218440979719162,0.45046278834342957,-0.05914391577243805,0.1282126009464264,0.3985782563686371,-0.0891137644648552,0.14145375788211823,0.44391492009162903,-0.08530985563993454,0.14746248722076416,0.48217666149139404,-0.07721742242574692
C,0.7736099362373352,0.6350678205490112,-4.518774971984385e-07,0.6965363025665283,0.5499343276023865,0.007515025325119495,0.6499690413475037,0.4904973804950714,-0.015445021912455559,0.6039057374000549,0.45508232712745667,-0.0479750782251358,0.5602151155471802,0.42550283670425415,-0.07894928753376007,0.7146991491317749,0.35646599531173706,-0.006011749617755413,0.6725531816482544,0.28249919414520264,-0.03788212686777115,0.632270097732544,0.2652192711830139,-0.054927144199609756,0.596025824546814,0.25937432050704956,-0.06521665304899216,0.7443054914474487,0.36653172969818115,-0.03059868887066841,0.6456277966499329,0.3593527674674988,-0.05259297043085098,0.6426244378089905,0.4430118799209595,-0.04627228528261185,0.675607442855835,0.45709073543548584,-0.04260611906647682,0.7641305327415466,0.3967705965042114,-0.05872323736548424,0.6631171107292175,0.3953721821308136,-0.07066189497709274,0.666496992111206,0.46388888359069824,-0.04483278840780258,0.695519745349884,0.47141367197036743,-0.03235997259616852,0.7740102410316467,0.4360489547252655,-0.08931463211774826,0.6942756175994873,0.43631941080093384,-0.09290537983179092,0.6935819983482361,0.47820746898651123,-0.07399408519268036,0.7159206867218018,0.4864725172519684,-0.062486350536346436
C,0.7992168664932251,0.8813676834106445,-5.094904622637841e-07,0.6988146901130676,0.8480932712554932,-0.005065020173788071,0.6315524578094482,0.7858892679214478,-0.02988363802433014,0.5755857229232788,0.7618535757064819,-0.060259100049734116,0.5153637528419495,0.7497198581695557,-0.0898309275507927,0.6754454970359802,0.6133089661598206,-0.032058946788311005,0.607586681842804,0.5442737340927124,-0.0716448426246643,0.5530272722244263,0.5367673635482788,-0.09138748049736023,0.5111312866210938,0.5435658693313599,-0.10257548093795776,0.7167020440101624,0.6197963953018188,-0.05328916385769844,0.5978297591209412,0.6550673842430115,-0.08631747961044312,0.6067401766777039,0.7460918426513672,-0.08050111681222916,0.6418026089668274,0.7593347430229187,-0.07349400967359543,0.7485373020172119,0.6634985208511353,-0.07778684049844742,0.6288660764694214,0.7137752175331116,-0.103146493434906,0.6423709988594055,0.790881335735321,-0.07628794759511948,0.6746530532836914,0.7967727184295654,-0.05828366056084633,0.7695830464363098,0.725520670413971,-0.10464441031217575,0.6728388071060181,0.759094774723053,-0.1222907230257988,0.6756212711334229,0.8058481216430664,-0.10373945534229279,0.7011080384254456,0.8148218989372253,-0.08798643946647644
C,0.7828364968299866,0.8084753751754761,-4.996690563530137e-07,0.7044001221656799,0.7842299342155457,-0.007337186485528946,0.6304338574409485,0.7343400120735168,-0.02459273301064968,0.5703666806221008,0.722588300704956,-0.046869438141584396,0.5252853035926819,0.7163787484169006,-0.0667039006948471,0.6580232977867126,0.5707442164421082,-0.005765913054347038,0.6138269305229187,0.49978089332580566,-0.05076177418231964,0.5720667243003845,0.48715826869010925,-0.08014185726642609,0.5353389978408813,0.4851221740245819,-0.09611224383115768,0.6932740211486816,0.5670765042304993,-0.02015627734363079,0.6171692609786987,0.5409328937530518,-0.05486128851771355,0.6175822019577026,0.6430002450942993,-0.052327148616313934,0.6457350850105286,0.6598653197288513,-0.04408734291791916,0.7346968054771423,0.5790942311286926,-0.041224412620067596,0.6620596051216125,0.5529757738113403,-0.07044248282909393,0.6592446565628052,0.648243248462677,-0.04384902864694595,0.687886655330658,0.6618295907974243,-0.02066345512866974,0.7761950492858887,0.6105347275733948,-0.06510081887245178,0.71761155128479,0.5869495868682861,-0.07793069630861282,0.7009121775627136,0.6517952084541321,-0.0553370900452137,0.7202492356300354,0.6697192192077637,-0.03569382056593895
C,0.8073270320892334,0.6394197344779968,-5.655926429426472e-07,0.7150347232818604,0.6249532699584961,-0.012161925435066223,0.6437493562698364,0.58948814868927,-0.03248756751418114,0.587822675704956,0.5814079642295837,-0.057123567909002304,0.5333071947097778,0.5807487368583679,-0.07867421954870224,0.6550836563110352,0.40728652477264404,-0.017651235684752464,0.5972732901573181,0.35797280073165894,-0.04188217222690582,0.5519763827323914,0.3688174784183502,-0.05533981695771217,0.5180087089538574,0.3929389417171478,-0.06474616378545761,0.683896541595459,0.38550785183906555,-0.029144078493118286,0.6073824167251587,0.4802320897579193,-0.04555400088429451,0.6339468359947205,0.5451430082321167,-0.04668333753943443,0.6675527095794678,0.542569100856781,-0.049697570502758026,0.7144493460655212,0.4029417932033539,-0.04394131898880005,0.6375475525856018,0.5121812224388123,-0.05115659907460213,0.6727426648139954,0.5581127405166626,-0.0345635861158371,0.7024592757225037,0.5455543398857117,-0.029308784753084183,0.7386321425437927,0.43896323442459106,-0.06325270980596542,0.6775171160697937,0.5262452960014343,-0.07241401076316833,0.7004782557487488,0.5610391497612,-0.06303329765796661,0.7251850366592407,0.5523166656494141,-0.05616581439971924
C,0.7712805867195129,0.7796148061752319,-6.002163672746974e-07,0.6912823915481567,0.7506436705589294,-0.01657901145517826,0.6188147664070129,0.7045282125473022,-0.03807460144162178,0.5616137385368347,0.6778876185417175,-0.06310810148715973,0.5173110961914062,0.6540597677230835,-0.08452107012271881,0.6530320048332214,0.5526831150054932,-0.01758614555001259,0.6103950142860413,0.48379939794540405,-0.053349852561950684,0.5729745626449585,0.47433456778526306,-0.07082602381706238,0.5371910929679871,0.4728240668773651,-0.07965952903032303,0.6894988417625427,0.5371654629707336,-0.02639278955757618,0.6134868264198303,0.560627281665802,-0.05906517803668976,0.627642035484314,0.6436450481414795,-0.05996345356106758,0.6543861627578735,0.6489747166633606,-0.05667838454246521,0.7273921370506287,0.5384491086006165,-0.04051980376243591,0.6502560377120972,0.5773098468780518,-0.06644981354475021,0.6704734563827515,0.6525158882141113,-0.04978299140930176,0.6998744606971741,0.6497601866722107,-0.03694881498813629,0.7628564834594727,0.5545201897621155,-0.05811801180243492,0.6964122653007507,0.5780583024024963,-0.07185890525579453,0.702023983001709,0.6330212354660034,-0.05896001309156418,0.7249911427497864,0.6357442140579224,-0.047523293644189835
C,0.7898199558258057,0.7919901013374329,-6.343227596516954e-07,0.705103874206543,0.7412577271461487,-0.009884150698781013,0.6425015926361084,0.6820405721664429,-0.03032061830163002,0.5897917151451111,0.6517339944839478,-0.05560498312115669,0.5394247770309448,0.6273418664932251,-0.07866469025611877,0.6942691802978516,0.5237299203872681,-0.018036730587482452,0.6456459760665894,0.45987722277641296,-0.04508548602461815,0.6025065183639526,0.4535859227180481,-0.059881601482629776,0.5659591555595398,0.45852285623550415,-0.06940464675426483,0.7309149503707886,0.5141615271568298,-0.03036205656826496,0.6379198431968689,0.5583963990211487,-0.051383696496486664,0.6503432989120483,0.6375285983085632,-0.05193820223212242,0.6843253970146179,0.6485460996627808,-0.052985090762376785,0.7624024748802185,0.5358527302742004,-0.04580063745379448,0.6639090180397034,0.5960790514945984,-0.05778893455862999,0.6865222454071045,0.6623224020004272,-0.04133398458361626,0.7197206616401672,0.6648204326629639,-0.034164126962423325,0.7835417985916138,0.571449339389801,-0.0649963989853859,0.7007496953010559,0.6127455234527588,-0.07327056676149368,0.7125589847564697,0.6591971516609192,-0.06135161966085434,0.7391195893287659,0.6640539169311523,-0.05268532782793045
